1,THGQ_ALM_3984.wav,1,5.478731,5.560689
2,THGQ_ALM_3984.wav,2,10.740899,10.839129
3,THGQ_ALM_3984.wav,3,15.552172,15.659276
4,THGQ_ALM_3984.wav,4,17.757777,17.971589
5,THGQ_ALM_3984.wav,5,26.876217,26.963426
6,THGQ_ALM_3984.wav,6,31.024614,31.130281
7,THGQ_ALM_3984.wav,7,46.081932,46.173807
8,THGQ_ALM_3984.wav,8,54.144435,54.226122
9,THGQ_ALM_3984.wav,9,57.992582,58.11029
1,THGQ_ALM_3987.wav,1,4.395459,4.477709
2,THGQ_ALM_3987.wav,2,5.963064,6.026022
3,THGQ_ALM_3987.wav,3,9.898856,10.022794
4,THGQ_ALM_3987.wav,4,12.494669,12.812545
5,THGQ_ALM_3987.wav,5,15.364378,15.816087
6,THGQ_ALM_3987.wav,6,18.461983,18.945733
7,THGQ_ALM_3987.wav,7,24.24888,24.389651
8,THGQ_ALM_3987.wav,8,33.583153,33.657487
9,THGQ_ALM_3987.wav,9,35.301612,35.408862
10,THGQ_ALM_3987.wav,10,36.7868,37.173487
11,THGQ_ALM_3987.wav,11,42.61528,42.703551
12,THGQ_ALM_3987.wav,12,45.700468,45.820198
13,THGQ_ALM_3987.wav,13,49.189928,49.310782
14,THGQ_ALM_3987.wav,14,51.349116,51.656761
15,THGQ_ALM_3987.wav,15,54.701262,55.132971
16,THGQ_ALM_3987.wav,16,60.564972,60.651701
17,THGQ_ALM_3987.wav,17,76.794059,76.886767
18,THGQ_ALM_3987.wav,18,81.592206,81.676143
19,THGQ_ALM_3987.wav,19,84.930561,85.024248
20,THGQ_ALM_3987.wav,20,86.797144,86.936415
21,THGQ_ALM_3987.wav,21,88.746791,89.074166
22,THGQ_ALM_3987.wav,22,91.713645,92.2065
1,THGQ_CRU_3890.wav,1,1.402875,1.446021
2,THGQ_CRU_3890.wav,2,8.000335,8.056335
3,THGQ_CRU_3890.wav,3,15.452857,15.505337
4,THGQ_CRU_3890.wav,4,17.883316,17.943004
5,THGQ_CRU_3890.wav,5,22.932421,23.009567
6,THGQ_CRU_3890.wav,6,32.895111,32.945923
7,THGQ_CRU_3890.wav,7,37.026653,37.085508
8,THGQ_CRU_3890.wav,8,41.164258,41.215217
9,THGQ_CRU_3890.wav,9,44.329092,44.396238
10,THGQ_CRU_3890.wav,10,49.249073,49.307656
11,THGQ_CRU_3890.wav,11,52.542886,52.593552
12,THGQ_CRU_3890.wav,12,57.252116,57.319866
13,THGQ_CRU_3890.wav,13,59.73995,59.798533
14,THGQ_CRU_3890.wav,14,62.284679,62.358638
15,THGQ_CRU_3890.wav,15,65.699138,65.75768
16,THGQ_CRU_3890.wav,16,69.245285,69.32066
17,THGQ_CRU_3890.wav,17,72.538223,72.605327
18,THGQ_CRU_3890.wav,18,76.035516,76.09537
19,THGQ_CRU_3890.wav,19,78.981183,79.048058
20,THGQ_CRU_3890.wav,20,82.226871,82.268829
21,THGQ_CRU_3890.wav,21,85.03833,85.096517
22,THGQ_CRU_3890.wav,22,87.703768,87.778393
23,THGQ_CRU_3890.wav,23,91.21104,91.286373
24,THGQ_CRU_3890.wav,24,94.103332,94.161853
25,THGQ_CRU_3890.wav,25,99.215645,99.266916
1,THGQ_CRU_3948.wav,1,2.155938,2.253855
2,THGQ_CRU_3948.wav,2,5.529355,5.654209
3,THGQ_CRU_3948.wav,3,10.48871,10.574398
4,THGQ_CRU_3948.wav,4,14.586461,14.715669
5,THGQ_CRU_3948.wav,5,17.809232,18.000878
6,THGQ_CRU_3948.wav,6,20.840962,21.070191
7,THGQ_CRU_3948.wav,7,24.480358,24.704692
8,THGQ_CRU_3948.wav,8,28.852755,29.06713
9,THGQ_CRU_3948.wav,9,37.076464,37.19061
10,THGQ_CRU_3948.wav,10,45.335737,45.399612
11,THGQ_CRU_3948.wav,11,51.208279,51.315008
12,THGQ_CRU_3948.wav,12,69.154595,69.332553
13,THGQ_CRU_3948.wav,13,72.487387,72.749949
14,THGQ_CRU_3948.wav,14,98.640912,98.819662
15,THGQ_CRU_3948.wav,15,101.761579,102.022892
16,THGQ_CRU_3948.wav,16,105.182746,105.519413
17,THGQ_CRU_3948.wav,17,108.784789,109.080664
18,THGQ_CRU_3948.wav,18,112.013477,112.339331
19,THGQ_CRU_3948.wav,19,116.300186,116.500082
20,THGQ_CRU_3948.wav,20,120.167249,120.354915
21,THGQ_CRU_3948.wav,21,123.751541,123.944624
22,THGQ_CRU_3948.wav,22,126.951667,127.24875
1,THGQ_CRU_3950.wav,1,1.472709,1.60523
2,THGQ_CRU_3950.wav,2,4.402939,4.540084
3,THGQ_CRU_3950.wav,3,6.992043,7.176689
4,THGQ_CRU_3950.wav,4,9.723023,10.037815
5,THGQ_CRU_3950.wav,5,12.80669,12.979149
6,THGQ_CRU_3950.wav,6,15.51967,15.691837
7,THGQ_CRU_3950.wav,7,17.823817,18.237942
8,THGQ_CRU_3950.wav,8,21.987109,22.120047
9,THGQ_CRU_3950.wav,9,23.92861,24.125506
10,THGQ_CRU_3950.wav,10,26.369152,26.804277
11,THGQ_CRU_3950.wav,11,30.55157,30.70382
12,THGQ_CRU_3950.wav,12,32.881049,33.301779
13,THGQ_CRU_3950.wav,13,36.800988,36.957884
14,THGQ_CRU_3950.wav,14,39.594301,39.740384
15,THGQ_CRU_3950.wav,15,41.774968,42.155593
16,THGQ_CRU_3950.wav,16,45.871886,46.041698
17,THGQ_CRU_3950.wav,17,47.539053,47.99674
18,THGQ_CRU_3950.wav,18,51.994741,52.188721
19,THGQ_CRU_3950.wav,19,54.387825,54.870471
20,THGQ_CRU_3950.wav,20,59.171556,59.319951
21,THGQ_CRU_3950.wav,21,62.127702,62.311556
22,THGQ_CRU_3950.wav,22,64.894307,65.328703
23,THGQ_CRU_3950.wav,23,69.417662,69.600016
24,THGQ_CRU_3950.wav,24,71.497475,71.981142
25,THGQ_CRU_3950.wav,25,75.457393,75.651539
26,THGQ_CRU_3950.wav,26,78.866185,79.062623
27,THGQ_CRU_3950.wav,27,81.462477,81.855477
28,THGQ_CRU_3950.wav,28,85.761145,85.963395
29,THGQ_CRU_3950.wav,29,87.786146,88.278958
1,THGQ_GAD_3652.wav,1,1.408957,1.542313
2,THGQ_GAD_3652.wav,2,3.658957,4.02025
3,THGQ_GAD_3652.wav,3,9.541226,9.652269
4,THGQ_GAD_3652.wav,4,11.480319,11.890433
5,THGQ_GAD_3652.wav,5,14.747236,14.849866
6,THGQ_GAD_3652.wav,6,16.51091,16.955127
7,THGQ_GAD_3652.wav,7,20.082951,20.217554
8,THGQ_GAD_3652.wav,8,22.078303,22.20404
9,THGQ_GAD_3652.wav,9,23.837351,24.305378
10,THGQ_GAD_3652.wav,10,27.39556,27.511773
11,THGQ_GAD_3652.wav,11,28.7159,29.183746
12,THGQ_GAD_3652.wav,12,32.285606,32.39386
13,THGQ_GAD_3652.wav,13,33.771547,34.266808
14,THGQ_GAD_3652.wav,14,37.877852,37.985811
15,THGQ_GAD_3652.wav,15,39.940301,40.059507
16,THGQ_GAD_3652.wav,16,41.649871,41.775245
17,THGQ_GAD_3652.wav,17,43.706265,43.819757
18,THGQ_GAD_3652.wav,18,45.492433,45.615994
19,THGQ_GAD_3652.wav,19,47.256629,47.385291
20,THGQ_GAD_3652.wav,20,50.120779,50.240983
21,THGQ_GAD_3652.wav,21,52.014407,52.155473
22,THGQ_GAD_3652.wav,22,54.340303,54.468535
23,THGQ_GAD_3652.wav,23,56.774091,56.892027
24,THGQ_GAD_3652.wav,24,61.921007,62.023343
25,THGQ_GAD_3652.wav,25,63.901099,64.021212
26,THGQ_GAD_3652.wav,26,66.054455,66.197131
27,THGQ_GAD_3652.wav,27,68.103095,68.53577
28,THGQ_GAD_3652.wav,28,71.550193,71.661395
29,THGQ_GAD_3652.wav,29,73.8311,73.982257
30,THGQ_GAD_3652.wav,30,75.605477,76.084434
31,THGQ_GAD_3652.wav,31,79.323731,79.423459
32,THGQ_GAD_3652.wav,32,81.108244,81.25253
33,THGQ_GAD_3652.wav,33,83.28117,83.423641
34,THGQ_GAD_3652.wav,34,85.472939,85.594231
35,THGQ_GAD_3652.wav,35,87.582145,87.71473
36,THGQ_GAD_3652.wav,36,89.079493,89.533778
37,THGQ_GAD_3652.wav,37,92.431761,92.548042
38,THGQ_GAD_3652.wav,38,93.862237,94.388813
39,THGQ_GAD_3652.wav,39,97.087544,97.19641
40,THGQ_GAD_3652.wav,40,99.17285,99.296841
41,THGQ_GAD_3652.wav,41,101.058519,101.595073
42,THGQ_GAD_3652.wav,42,104.854234,104.961899
43,THGQ_GAD_3652.wav,43,106.321083,106.834098
44,THGQ_GAD_3652.wav,44,108.433804,108.844802
45,THGQ_GAD_3652.wav,45,112.380721,112.519428
46,THGQ_GAD_3652.wav,46,113.457025,114.004054
47,THGQ_GAD_3652.wav,47,120.065121,120.179475
48,THGQ_GAD_3652.wav,48,124.643285,124.757888
49,THGQ_GAD_3652.wav,49,127.555961,127.671562
50,THGQ_GAD_3652.wav,50,129.333104,129.73349
51,THGQ_GAD_3652.wav,51,132.230361,132.355463
52,THGQ_GAD_3652.wav,52,134.19984,134.333491
53,THGQ_GAD_3652.wav,53,136.119341,136.558729
54,THGQ_GAD_3652.wav,54,139.291995,139.417097
55,THGQ_GAD_3652.wav,55,140.054512,140.506984
56,THGQ_GAD_3652.wav,56,143.006372,143.571451
1,THGQ_RIE_3637.wav,1,0.8960002,0.9396252
2,THGQ_RIE_3637.wav,2,2.9571674,3.1149591
3,THGQ_RIE_3637.wav,3,5.3652826,5.5537618
4,THGQ_RIE_3637.wav,4,7.9286582,8.0756166
5,THGQ_RIE_3637.wav,5,9.9741275,10.423888
6,THGQ_RIE_3637.wav,6,16.2910457,16.4486916
7,THGQ_RIE_3637.wav,7,18.6644526,18.810588
8,THGQ_RIE_3637.wav,8,24.6716416,24.8073291
9,THGQ_RIE_3637.wav,9,25.4780168,25.5983293
10,THGQ_RIE_3637.wav,10,27.2196735,27.3361735
11,THGQ_RIE_3637.wav,11,30.0804867,30.197393
12,THGQ_RIE_3637.wav,12,33.9179252,34.0721231
13,THGQ_RIE_3637.wav,13,35.560561,35.7111756
14,THGQ_RIE_3637.wav,14,38.6044784,38.7501972
15,THGQ_RIE_3637.wav,15,40.3848851,40.7239789
1,THGQ_RIE_3637b.wav,1,0.8186358,0.8903546
2,THGQ_RIE_3637b.wav,2,5.9796488,6.0581071
3,THGQ_RIE_3637b.wav,3,10.0713903,10.1780154
4,THGQ_RIE_3637b.wav,4,12.7167979,12.8610063
5,THGQ_RIE_3637b.wav,5,15.6067993,15.6953306
6,THGQ_RIE_3637b.wav,6,17.9480505,18.0715088
7,THGQ_RIE_3637b.wav,7,20.5244267,20.6329059
1,THGQ_ALM_3986.wav,1,1.192833,1.627208
2,THGQ_ALM_3986.wav,2,5.778292,6.223625
3,THGQ_ALM_3986.wav,3,9.332271,9.810917
4,THGQ_ALM_3986.wav,4,13.490355,13.669209
5,THGQ_ALM_3986.wav,5,16.177793,16.51023
6,THGQ_ALM_3986.wav,6,20.426168,20.550147
7,THGQ_ALM_3986.wav,7,23.516189,23.645439
8,THGQ_ALM_3986.wav,8,34.729419,34.835877
9,THGQ_ALM_3986.wav,9,37.467273,37.771773
10,THGQ_ALM_3986.wav,10,41.92719,42.029878
11,THGQ_ALM_3986.wav,11,44.404232,44.765649
12,THGQ_ALM_3986.wav,12,47.880753,48.351024
13,THGQ_ALM_3986.wav,13,52.167358,52.313045
14,THGQ_ALM_3986.wav,14,56.678983,56.799754
15,THGQ_ALM_3986.wav,15,60.330712,60.44315
16,THGQ_ALM_3986.wav,16,83.237881,83.330506
17,THGQ_ALM_3986.wav,17,107.197528,107.279174
18,THGQ_ALM_3986.wav,18,110.614778,110.713403
19,THGQ_ALM_3986.wav,19,115.178966,115.272403
20,THGQ_ALM_3986.wav,20,117.934799,118.217133
21,THGQ_ALM_3986.wav,21,121.0333,121.441383
22,THGQ_ALM_3986.wav,22,135.360842,135.460363
23,THGQ_ALM_3986.wav,23,155.980198,156.078927
24,THGQ_ALM_3986.wav,24,162.99024,163.112657
25,THGQ_ALM_3986.wav,25,168.795053,168.893553
26,THGQ_ALM_3986.wav,26,177.744803,177.840928
27,THGQ_ALM_3986.wav,27,182.651012,182.761179
28,THGQ_ALM_3986.wav,28,213.958598,214.135952
29,THGQ_ALM_3986.wav,29,219.886098,219.998681
30,THGQ_ALM_3986.wav,30,223.283452,223.539744
31,THGQ_ALM_3986.wav,31,231.251682,231.328099
32,THGQ_ALM_3986.wav,32,236.262682,236.373266
33,THGQ_ALM_3986.wav,33,244.995745,245.080329
34,THGQ_ALM_3986.wav,34,257.83635,257.930705
35,THGQ_ALM_3986.wav,35,265.38933,265.49308
36,THGQ_ALM_3986.wav,36,270.873039,270.987955
37,THGQ_ALM_3986.wav,37,275.048685,275.165602
38,THGQ_ALM_3986.wav,38,280.485394,280.600602
39,THGQ_ALM_3986.wav,39,283.523248,283.765519
40,THGQ_ALM_3986.wav,40,288.811102,288.885686
41,THGQ_ALM_3986.wav,41,292.435915,292.649478
42,THGQ_ALM_3986.wav,42,297.569166,297.699207
43,THGQ_ALM_3986.wav,43,302.288916,302.408103
44,THGQ_ALM_3986.wav,44,306.052916,306.34802
45,THGQ_ALM_3986.wav,45,312.489854,312.607417
1,THGQ_ALM_3989.wav,1,0.7317504,1.062188
2,THGQ_ALM_3989.wav,2,2.7210014,3.127002
3,THGQ_ALM_3989.wav,3,5.6857738,6.19267
4,THGQ_ALM_3989.wav,4,8.9395672,9.467255
5,THGQ_ALM_3989.wav,5,12.1825689,12.722757
6,THGQ_ALM_3989.wav,6,15.4272997,15.567737
7,THGQ_ALM_3989.wav,7,17.5208633,17.652176
8,THGQ_ALM_3989.wav,8,19.2040726,19.425364
9,THGQ_ALM_3989.wav,9,21.4173446,21.810574
10,THGQ_ALM_3989.wav,10,24.2366377,24.712242
11,THGQ_ALM_3989.wav,11,27.0923475,27.612848
12,THGQ_ALM_3989.wav,12,30.1132241,30.367953
13,THGQ_ALM_3989.wav,13,32.3962461,32.907371
14,THGQ_ALM_3989.wav,14,35.8208104,35.978373
15,THGQ_ALM_3989.wav,15,37.5451447,38.048687
1,THGQ_CRU_3949.wav,1,0.1227917,0.1864584
2,THGQ_CRU_3949.wav,2,1.3147922,1.4550631
3,THGQ_CRU_3949.wav,3,2.5867511,2.8047304
4,THGQ_CRU_3949.wav,4,4.3948977,4.5876687
5,THGQ_CRU_3949.wav,5,6.4554403,6.6756696
6,THGQ_CRU_3949.wav,6,8.2918786,8.5057537
7,THGQ_CRU_3949.wav,7,9.9353793,10.1542127
8,THGQ_CRU_3949.wav,8,12.0583386,12.3312762
9,THGQ_CRU_3949.wav,9,22.8200307,23.0429891
10,THGQ_CRU_3949.wav,10,25.0522608,25.3031359
11,THGQ_CRU_3949.wav,11,26.9365117,27.1828451
12,THGQ_CRU_3949.wav,12,28.8685958,29.0075959
13,THGQ_CRU_3949.wav,13,30.9547009,31.1825135
14,THGQ_CRU_3949.wav,14,32.326014,32.7256392
15,THGQ_CRU_3949.wav,15,36.0321614,36.2174532
16,THGQ_CRU_3949.wav,16,37.841308,38.0449123
17,THGQ_CRU_3949.wav,17,40.1181007,40.3198508
18,THGQ_CRU_3949.wav,18,42.1909349,42.3835183
19,THGQ_CRU_3949.wav,19,44.1562691,44.3546025
20,THGQ_CRU_3949.wav,20,46.1008949,46.2307283
21,THGQ_CRU_3949.wav,21,47.3056663,47.4978539
1,THGQ_GAD_3653.wav,1,3.015488,3.077687
2,THGQ_GAD_3653.wav,2,5.615715,5.684173
3,THGQ_GAD_3653.wav,3,8.420228,8.483856
4,THGQ_GAD_3653.wav,4,11.233856,11.30304
5,THGQ_GAD_3653.wav,5,13.788323,13.880659
6,THGQ_GAD_3653.wav,6,16.239117,16.353652
7,THGQ_GAD_3653.wav,7,18.103176,18.443517
8,THGQ_GAD_3653.wav,8,22.101703,22.210932
9,THGQ_GAD_3653.wav,9,24.4432,24.534991
10,THGQ_GAD_3653.wav,10,26.733336,26.819345
11,THGQ_GAD_3653.wav,11,29.337395,29.423404
12,THGQ_GAD_3653.wav,12,31.603563,31.965559
13,THGQ_GAD_3653.wav,13,36.06506,36.13243
14,THGQ_GAD_3653.wav,14,38.560367,38.654131
15,THGQ_GAD_3653.wav,15,41.368462,41.477873
16,THGQ_GAD_3653.wav,16,45.912272,45.997896
17,THGQ_GAD_3653.wav,17,49.734245,49.817647
18,THGQ_GAD_3653.wav,18,55.316491,55.394495
19,THGQ_GAD_3653.wav,19,62.95953,63.045766
20,THGQ_GAD_3653.wav,20,110.28144,110.328129
21,THGQ_GAD_3653.wav,21,112.64788,112.710057
22,THGQ_GAD_3653.wav,22,114.80305,114.872846
23,THGQ_GAD_3653.wav,23,116.744252,116.835953
24,THGQ_GAD_3653.wav,24,119.215273,119.279445
25,THGQ_GAD_3653.wav,25,121.755364,121.829332
26,THGQ_GAD_3653.wav,26,124.08482,124.176793
27,THGQ_GAD_3653.wav,27,126.107405,126.396884
28,THGQ_GAD_3653.wav,28,129.042054,129.128993
29,THGQ_GAD_3653.wav,29,130.84965,131.1377
30,THGQ_GAD_3653.wav,30,133.550853,133.683233
31,THGQ_GAD_3653.wav,31,135.558381,135.635161
32,THGQ_GAD_3653.wav,32,137.159424,137.243914
33,THGQ_GAD_3653.wav,33,139.044708,139.136681
34,THGQ_GAD_3653.wav,34,140.480921,140.817316
35,THGQ_GAD_3653.wav,35,143.454459,143.553983
36,THGQ_GAD_3653.wav,36,145.17591,145.275729
37,THGQ_GAD_3653.wav,37,146.592192,146.941103
38,THGQ_GAD_3653.wav,38,149.429221,149.554754
39,THGQ_GAD_3653.wav,39,150.76938,151.139516
40,THGQ_GAD_3653.wav,40,153.962442,154.126977
41,THGQ_GAD_3653.wav,41,156.084188,156.454823
42,THGQ_GAD_3653.wav,42,159.727272,159.803894
43,THGQ_GAD_3653.wav,43,161.5692,161.6692
44,THGQ_GAD_3653.wav,44,164.803373,164.887658
45,THGQ_GAD_3653.wav,45,166.981536,167.056094
46,THGQ_GAD_3653.wav,46,169.333056,169.39979
47,THGQ_GAD_3653.wav,47,171.323736,171.40106
48,THGQ_GAD_3653.wav,48,173.498385,173.582376
49,THGQ_GAD_3653.wav,49,175.438884,175.537093
50,THGQ_GAD_3653.wav,50,177.477433,177.822989
51,THGQ_GAD_3653.wav,51,181.174644,181.273102
52,THGQ_GAD_3653.wav,52,183.501697,183.591107
53,THGQ_GAD_3653.wav,53,185.284078,185.41986
54,THGQ_GAD_3653.wav,54,187.904441,187.987185
55,THGQ_GAD_3653.wav,55,189.906232,190.012695
56,THGQ_GAD_3653.wav,56,192.278364,192.391244
57,THGQ_GAD_3653.wav,57,195.461766,195.537662
58,THGQ_GAD_3653.wav,58,203.982107,204.065667
59,THGQ_GAD_3653.wav,59,206.875985,206.944216
60,THGQ_GAD_3653.wav,60,209.339794,209.420293
61,THGQ_GAD_3653.wav,61,211.525962,211.600203
62,THGQ_GAD_3653.wav,62,213.302765,213.646008
63,THGQ_GAD_3653.wav,63,216.598435,216.677482
64,THGQ_GAD_3653.wav,64,218.719297,218.801587
65,THGQ_GAD_3653.wav,65,220.944648,221.023106
66,THGQ_GAD_3653.wav,66,223.049025,223.406077
